document_number,client_id,subscription_ref,dimension_rule,actual_staging_balance,expected_at_cutoff,actual_receipt,expected_receipt,actual_expense,expected_expense,excluded_future_balance,excluded_future_rows,latest_register_movement
00000134714,000025666,BED7054E7329C0B54C3754E66BB99D9D,subrent,0,0,12,12,12,12,0,0,2025-05-30 00:00:00
00000134844,000058359,987FFBB98802BF4B4C277CE04B0E3043,subrent,0,0,15,15,15,15,0,0,2025-05-27 15:51:49
00000134908,000012535,A781D24AEB6720A14CC302EB46545C70,subrent,0,0,12,12,12,12,0,0,2025-06-05 00:00:00
00000134932,000028600,A0079CA2733AC35F46F7A2F35427767F,subrent,0,0,12,12,12,12,0,0,2025-05-28 09:36:07
00000134950,000014230,8E244778DDC8E55B45738794F7BFB497,cycle,0,0,12,12,12,12,0,0,2025-07-24 09:00:00
00000134957,000019216,AA7765CE155F77FF4F25AD837FA2D95A,subrent,0,0,15,15,15,15,0,0,2025-06-07 00:00:00
00000135040,000004751,8CBBE8F559094B2E45D10DEAF857B34D,subrent,0,0,12,12,12,12,0,0,2025-06-04 10:06:28
00000135110,000029541,A5FECF572282FF78453A1A897DC7A2D4,subrent,0,0,12,12,12,12,0,0,2025-06-11 09:02:59
00000135217,000013059,8BD8268990E69962417958C3D2BBE91B,subrent,0,0,8,8,8,8,0,0,2025-06-14 00:00:00
00000135253,000035602,B58C33982AE9683A419C0F2B10D9C990,subrent,0,0,12,12,12,12,0,0,2025-06-09 10:07:00
00000135265,000020129,9270E888855DA29E4D53A4EAF32C2D6B,subrent,0,0,15,15,15,15,0,0,2025-06-09 08:30:00
00000135273,000023964,8E23FE61FF789A8E4DACC57F9EC8C00D,subrent,0,0,12,12,12,12,0,0,2025-06-12 10:09:10
00000135358,000037760,8AB184C7DD5C014C4A97D5A5233FE0FC,subrent,0,0,15,15,15,15,0,0,2025-06-16 00:00:00
00000135410,000059097,B4DE0F2B2CA116EC42CEA7AE3FA899F0,subrent,0,0,12,12,12,12,0,0,2025-06-23 00:00:00
00000135450,000036376,8B79BDC8E400A6D34739883F69EB08E6,subrent,0,0,8,8,8,8,0,0,2025-06-10 09:48:36
00000135616,000028874,8C35BBE2E3F8E9894B527D702F43B98A,subrent,0,0,8,8,8,8,0,0,2025-06-12 10:06:16
00000135968,000025666,84C47581C808F22E4203EE9B2C897A4B,subrent,0,0,12,12,12,12,0,0,2025-06-30 00:00:00
00000136134,000059097,9CAB93B1D6D4269A4D5304D25E9DBC3B,subrent,0,0,12,12,12,12,0,0,2025-06-23 00:00:00
00000136139,000028600,8B4CFE339F5F31F044E75ADD247F8ACE,subrent,0,0,12,12,12,12,0,0,2025-06-30 09:56:56
00000136172,000024568,B166F434275168304994E9F9643ABE81,subrent,0,0,12,12,12,12,0,0,2025-07-04 09:04:28
00000136175,000004751,AE4D6BDB0B64AC15491ADCD686DF5A91,subrent,0,0,12,12,12,12,0,0,2025-07-04 17:17:50
00000136276,000029830,8895A6A8C78FA3DA481D27B476CD9F38,subrent,0,0,15,15,15,15,0,0,2025-07-04 10:11:14
00000136309,000012535,814283F488C831484A1DEE3B32FAD684,subrent,0,0,12,12,12,12,0,0,2025-07-11 00:00:00
00000136310,000029541,82AFED104312504646681D6C9E319E50,subrent,0,0,12,12,12,12,0,0,2025-07-11 00:00:00
00000136339,000035602,A01AFB01A96528EB4578163F7AC6AFC5,subrent,0,0,12,12,12,12,0,0,2025-07-09 09:43:52
00000136419,000023964,88C501B8FA468AD348BACEE0CD07D262,subrent,0,0,12,12,12,12,0,0,2025-07-10 09:05:02
00000136421,000036376,822D32D3F70175C84CD3AEC0113B825F,subrent,0,0,8,8,8,8,0,0,2025-07-10 12:13:08
00000136482,000028874,BE9B051218F2CE2449EE85AC13625B1A,subrent,0,0,8,8,8,8,0,0,2025-07-02 09:11:25
00000136556,000037760,B1AA3B2837595FEC4A4C7EC7148B2457,subrent,0,0,8,8,8,8,0,0,2025-07-04 09:42:28
00000136724,000059097,9ECF60F94E9DB5F04AAABCD50D57C2B4,subrent,0,0,8,8,8,8,0,0,2025-07-23 00:00:00
00000137362,000013059,AB86A06E3466696745926522A3FBAC25,subrent,0,0,12,12,12,12,0,0,2025-07-23 12:30:00
00000137363,000028600,893845BC2887E64642927914E2F7B836,subrent,0,0,8,8,8,8,0,0,2025-08-01 12:17:50
00000137378,000025666,91941AEFEACEF094436B71B76809D075,subrent,0,0,12,12,12,12,0,0,2025-07-30 10:43:25
00000137469,000024568,B4DCF4153895A6564DA5EEB408B94CDA,subrent,0,0,8,8,8,8,0,0,2025-08-01 08:59:55
00000137478,000004751,803E047A0F609AC042FE8FE48B4A98EA,subrent,0,0,12,12,12,12,0,0,2025-08-04 17:18:57
00000137585,000020129,910F46FCBF0C66CA4DAD4821CE5AC68E,subrent,0,0,15,15,15,15,0,0,2025-08-04 09:37:06
00000137605,000023964,9C01363850E189B844034B4FDDA2C8C3,subrent,0,0,8,8,8,8,0,0,2025-08-05 09:05:57
00000137767,000036376,88BB62BFE25BA2234234FF901B8EE248,subrent,0,0,8,8,8,8,0,0,2025-08-12 11:44:31
00000137800,000012535,95CF2122D02E997E477E538F61195BED,subrent,0,0,12,12,12,12,0,0,2025-08-18 07:31:05
00000137811,000029541,80B3E03FC2537673400ED80560CABD7D,subrent,0,0,12,12,12,12,0,0,2025-08-18 09:04:24
00000137812,000028874,83A4447D888875534DE88735AF692782,subrent,0,0,12,12,12,12,0,0,2025-08-14 08:58:55
00000137822,000059097,8886F06935A908C844585BE51EA681A4,subrent,0,0,12,12,12,12,0,0,2025-08-18 18:05:46
00000137829,000037760,95FAA4010C95906C4EADC11EC301300C,subrent,0,0,12,12,12,12,0,0,2025-08-13 11:19:08
00000137920,000014230,B292CB34F85E74A344E4DE711ACD67BE,cycle,0,0,12,12,12,12,0,0,2025-09-18 09:00:00
00000138278,000054688,A87055539384F7AE411562C58B0EC319,subrent,0,0,15,15,15,15,0,0,2025-08-19 09:03:11
00000138336,000061310,8940B1AA9BBD9C8442B3100F9EC53582,cycle,0,0,12,12,12,12,0,0,2025-11-20 09:00:00
00000138419,000058359,9C4306DBEAD64B4C4AE072F21027E4BF,subrent,0,0,8,8,8,8,0,0,2025-08-19 18:18:40
00000138513,000025666,A3F6D92B902807A24F5C9D7CCFF889B1,subrent,0,0,12,12,12,12,0,0,2025-08-29 16:28:26
00000138540,000013059,92422D74BE219755404DA58CF2D454DE,subrent,0,0,12,12,12,12,0,0,2025-09-04 00:00:00
00000138545,000024568,ADB07267A060E1484417672B812FDAB7,subrent,0,0,12,12,12,12,0,0,2025-09-01 08:57:57
00000138563,000028600,9F728B5FAED453034C2E5894F6BEF9F1,subrent,0,0,8,8,8,8,0,0,2025-08-20 09:39:31
00000138586,000023964,B942AF667B03753C47DA8FF240117357,subrent,0,0,8,8,8,8,0,0,2025-09-02 09:02:34
00000138601,000004751,BFEADDC7968A765640BC5BE67CE8A7DF,subrent,0,0,12,12,12,12,0,0,2025-09-03 17:27:01
00000138687,000012355,82F3DFDF25985B604E9A2CE6EA4D7448,cycle,0,0,8,8,8,8,0,0,2026-08-10 00:00:00
00000138691,000016248,921CABC04EEFB6C44768E632A776C8B9,subrent,0,0,8,8,8,8,0,0,2025-09-01 11:42:05
00000138892,000029830,A57E388E05B60AD04321675905602AC9,subrent,0,0,15,15,15,15,0,0,2025-09-13 10:37:10
00000138968,000037760,B610F721B546B9E64BB6B0B5B7A7ABCE,subrent,0,0,12,12,12,12,0,0,2025-09-12 10:56:07
00000139052,000028874,B94D08D55D9B104F4EF4E4F58FDC2118,subrent,0,0,12,12,12,12,0,0,2025-09-12 09:02:29
00000139053,000029541,8C7A7840B390BEC246DE0F61ED96AD75,subrent,0,0,12,12,12,12,0,0,2025-09-17 09:02:44
00000139066,000012535,82C2AAE92ECA00884711F58A0348ECAF,subrent,0,0,12,12,12,12,0,0,2025-09-15 07:37:22
00000139161,000036376,91995F35F1630FA04E09515978BA7896,subrent,0,0,8,8,8,8,0,0,2025-09-09 10:36:26
00000139173,000028600,9ED51937FFC8A9964A8AEFA9827F2185,subrent,0,0,12,12,12,12,0,0,2025-09-19 09:40:45
00000139237,000059097,A1295DED5335468547B969D4F96EFA69,subrent,0,0,12,12,12,12,0,0,2025-09-22 00:00:00
00000139565,000058359,A2DAA920C2686FE1490D24EECB21375E,subrent,0,0,12,12,12,12,0,0,2025-09-25 18:16:44
00000139923,000035476,A7BFA999AB865D5344B72185C20F8582,subrent,0,0,12,12,12,12,0,0,2025-09-15 09:23:30
00000139959,000025666,A5879918A34FFBB04A7D6DFA95B3DEFC,subrent,0,0,12,12,12,12,0,0,2025-10-01 09:02:05
00000139991,000023964,BCDE199175A1EDE9482FA3866E34B314,subrent,0,0,12,12,12,12,0,0,2025-10-02 09:03:08
00000140037,000013059,8B40E0B6018C6F4544D7764C33616826,subrent,0,0,12,12,12,12,0,0,2025-10-03 09:43:26
00000140081,000004751,B21E0725A012BB064CFB7F5A4094A394,subrent,0,0,12,12,12,12,0,0,2025-10-01 17:21:22
00000140123,000024568,84FB57C341BF44194A3EAC51E772FB37,subrent,0,0,8,8,8,8,0,0,2025-10-06 09:01:57
00000140254,000036376,B8BF93FF5C14CC594335434E8D4A0FC8,subrent,0,0,8,8,8,8,0,0,2025-09-27 10:12:57
00000140399,000037760,B14D34270948FF8041C62406298BFDF7,subrent,0,0,12,12,12,12,0,0,2025-10-13 09:49:09
00000140475,000012535,85961B94FE4B8954434C19165D9454EE,subrent,0,0,12,12,12,12,0,0,2025-10-17 00:00:00
00000140476,000028874,B00BBDD6E9DD71C24072E8191A312596,subrent,0,0,15,15,15,15,0,0,2025-10-13 09:04:18
00000140482,000029830,BE674D10D4FAF9C341AC6F208C38FB5A,subrent,0,0,15,15,15,15,0,0,2025-10-17 00:00:00
00000140509,000014230,83AFE8C72DAEFBE8469DB5AE4DDB496A,cycle,0,0,12,12,12,12,0,0,2026-01-06 10:00:00
00000140542,000029541,9F3998451C774D604EDE8154F03ED76E,subrent,0,0,12,12,12,12,0,0,2025-10-17 09:03:09
00000140613,000028600,981FCCF0F574CB184DF55EAF6AED7F45,subrent,0,0,12,12,12,12,0,0,2025-10-17 09:44:50
00000140887,000013059,859BAAE8D5C509644FCAB231DBD6AEA3,subrent,0,0,12,12,12,12,0,0,2025-10-31 09:28:26
00000140993,000058359,B2DA2C67EC086E7F4C94A91FF542E8E8,subrent,0,0,12,12,12,12,0,0,2025-10-28 18:13:01
00000141096,000036376,9D45B4D8103109524875DCA7C7218EC5,subrent,0,0,12,12,12,12,0,0,2025-10-28 09:23:07
00000141098,000025666,AD37D5D3603FA01440C51185932828AC,subrent,0,0,12,12,12,12,0,0,2025-11-03 00:00:00
00000141110,000004751,9E59FA6683DF64EA4E9B3D18B90960D8,subrent,0,0,12,12,12,12,0,0,2025-11-03 00:00:00
00000141122,000023964,B994B253ED4868BE47E45DCC563DE6F3,subrent,0,0,12,12,12,12,0,0,2025-11-01 09:01:45
00000141226,000024568,BE124EC9252C8CB143593C5FFEA763B1,subrent,0,0,12,12,12,12,0,0,2025-11-03 09:01:48
00000141437,000028874,953DA63A5F16A682498EE14640CFAD8A,subrent,0,0,15,15,15,15,0,0,2025-11-12 09:35:27
00000141450,000037760,80FDC7650A4F41C145FBF49151289C3C,subrent,0,0,12,12,12,12,0,0,2025-11-10 09:37:59
00000141600,000058799,B7B1D78F3297D49E4DF247B247C7285E,cycle,3,3,12,12,9,9,0,0,2026-02-28 10:00:00
00000141601,000058800,8A647DB3D59B5AC244A2EA8FFD5AE7B4,cycle,0,0,12,12,12,12,0,0,2026-03-07 10:00:00
00000141619,000029830,82920839FA79531D44E0EB63FF5E883D,subrent,0,0,15,15,15,15,0,0,2025-11-19 00:00:00
00000141635,000012535,800B8D98862EA1F34B9771CAC4362705,subrent,0,0,12,12,12,12,0,0,2025-11-17 07:33:40
00000141636,000028600,9115802881D2084B49825251C944B0A0,subrent,0,0,12,12,12,12,0,0,2025-11-14 09:56:30
00000141644,000029541,A30DC971B5D2AADC48ADA23BE8C1C17E,subrent,0,0,12,12,12,12,0,0,2025-11-12 09:33:55
00000142021,000058359,90F21C3AE6DCB6D044EAACD6C5A2541E,subrent,0,0,12,12,12,12,0,0,2025-11-25 18:17:09
00000142237,000023964,BD7681F46E4F8A474BE305C6ED0A4E42,subrent,0,0,15,15,15,15,0,0,2025-11-29 11:37:21
00000142242,000036376,81782C525A3EB320413C9137244BE39E,subrent,0,0,12,12,12,12,0,0,2025-11-27 09:27:18
00000142257,000013059,A4E8E83C36398E144C4FF615632B168D,subrent,0,0,12,12,12,12,0,0,2025-11-28 09:39:29
00000142277,000025666,955E30E953999297414BAD2D60AE7716,subrent,0,0,12,12,12,12,0,0,2025-12-03 00:00:00
00000142314,000024568,ACAF7C4DCE584ADF4957243334F84561,subrent,0,0,12,12,12,12,0,0,2025-11-28 08:59:09
00000142353,000004751,81CB9031F17DB145487C1AB4DA47990F,subrent,0,0,12,12,12,12,0,0,2025-12-01 17:10:48
00000142653,000053259,AAAF570D863923E44461E7E1B4899F40,subrent,0,0,15,15,15,15,0,0,2025-12-04 09:46:37
00000142738,000037760,A4DD7822B07119B04FBA484758E17D9A,subrent,0,0,12,12,12,12,0,0,2025-12-08 09:22:12
00000142809,000028874,B8B5FED9532BDD4D444F174622872D95,subrent,0,0,15,15,15,15,0,0,2025-12-10 09:07:19
00000143114,000029541,9BF323CD73423F744165CCF76E1166E8,subrent,0,0,12,12,12,12,0,0,2025-12-15 09:13:48
00000143115,000028600,8AC4671F1E117DD04B1D903395BE31B2,subrent,0,0,12,12,12,12,0,0,2025-12-15 10:01:57
00000143174,000012535,AA085B34DA0728B943F20946AA7A0CD6,subrent,0,0,8,8,8,8,0,0,2025-12-05 07:23:41
00000143176,000029830,878F8827A882048D476982874D90A090,subrent,0,0,15,15,15,15,0,0,2025-12-17 10:46:04
00000143363,000061310,9CD9B9E86291732B4905BBBA286A7991,cycle,0,0,12,12,12,12,0,0,2026-02-10 09:00:00
00000143581,000036376,9F66451A7F8124174A7C6B9989A86D33,subrent,0,0,12,12,12,12,0,0,2025-12-25 08:52:41
00000143739,000013059,83B00C69447B120B424A4426FEB1123A,subrent,0,0,12,12,12,12,0,0,2025-12-24 12:07:47
00000143749,000023964,99F87A83DDB226F141B597EF2FBF17E4,subrent,0,0,15,15,15,15,0,0,2025-12-27 10:01:34
00000143810,000058359,BAF5765AADABD76B4EEEB616911B23A2,subrent,0,0,8,8,8,8,0,0,2025-12-25 18:19:44
00000143829,000024568,9657000957DB6278429E3B374ACD194C,subrent,0,0,12,12,12,12,0,0,2026-01-03 00:00:00
00000143870,000025666,896F2CF5E654FA474376D2A535398B18,subrent,0,0,12,12,12,12,0,0,2026-01-04 00:00:00
00000144069,000004751,B1FAFC91751BF9D8466AEF39A7041916,subrent,0,0,12,12,12,12,0,0,2026-01-02 13:57:25
00000144095,000053259,ACEFDB95C3EF14494A796433BDE7F4E0,subrent,0,0,8,8,8,8,0,0,2025-12-23 08:51:01
00000144112,000037760,89F2622F2E9153DD4EF7FECFA44FB501,subrent,0,0,8,8,8,8,0,0,2025-12-26 10:02:29
00000144183,000028874,B222F0AB7D6077E34B7D6FA7868F1F77,subrent,0,0,12,12,12,12,0,0,2026-01-09 10:02:13
00000144280,000019216,BC45ADD7398A2B444936473CE29D2F47,subrent,0,0,15,15,15,15,0,0,2026-01-15 00:00:00
00000144338,000013221,A31085CF87AF3DDB473BA76AEC127708,subrent,0,0,12,12,12,12,0,0,2025-12-30 14:45:49
00000144343,000028600,8637282A07962AB1420235FFD3A6CE74,subrent,0,0,8,8,8,8,0,0,2026-01-08 11:03:52
00000144348,000029541,8B3245EF3D02ED494F511687B7843B3C,subrent,0,0,12,12,12,12,0,0,2026-01-16 09:06:27
00000144421,000012535,A5A096B9BD858B2744DDB3E0FF6F613B,subrent,0,0,12,12,12,12,0,0,2026-01-16 07:30:00
00000144504,000029830,A70A77A93A4764904282C60A493EC427,subrent,0,0,15,15,15,15,0,0,2026-01-19 10:32:53
00000144546,000024036,980D655B9F868F5542C39EFF5734588D,subrent,0,0,15,15,15,15,0,0,2026-01-20 19:06:31
00000144782,000006928,92859B53ECB7EEC9471771184395662B,cycle,3,3,8,8,5,5,0,0,2026-03-07 10:00:00
00000144816,000014230,91FCBA3BC7F1449348C6CFAB7962A3E4,cycle,0,0,12,12,12,12,0,0,2026-03-03 09:00:00
00000145005,000023964,B0D587961CE11865470E9CB88D5E110A,subrent,0,0,12,12,12,12,0,0,2026-01-27 09:10:07
00000145026,000024568,8C9F31E2108122614B0AFE5F4920CF01,subrent,0,0,8,8,8,8,0,0,2026-02-04 10:00:59
00000145102,000058359,9663979AF50BE46346FC8FAF63B603A3,subrent,0,0,12,12,12,12,0,0,2026-02-05 18:10:47
00000145146,000025666,B0C3F0017F469C81406551E87CA11E78,subrent,0,0,12,12,12,12,0,0,2026-02-06 09:31:22
00000145216,000020129,864EC0267E03C2FF46D23F7BEAF25F83,subrent,0,0,15,15,15,15,0,0,2026-02-09 00:00:00
00000145299,000013059,9C3E9264B389D938476301B61628E860,subrent,0,0,12,12,12,12,0,0,2026-02-06 09:20:24
00000145300,000037760,B16735EE4519DD5D408C6C62FA1A2ACE,subrent,0,0,12,12,12,12,0,0,2026-02-06 09:57:34
00000145310,000028600,8028A56045FA95554AF8E2F2BFD84970,subrent,0,0,12,12,12,12,0,0,2026-02-06 09:58:32
00000145340,000004751,9AF3C34BF801C1534B183D7228A5AEA6,subrent,0,0,12,12,12,12,0,0,2026-02-06 17:17:50
00000145355,000028874,BAF3720327B2F75D45E7976F3B50EBDD,subrent,0,0,12,12,12,12,0,0,2026-02-04 09:12:36
00000145361,000071963,987038F92FDDAFBD474D647FABC30373,cycle,2,2,12,12,10,10,0,0,2026-04-28 09:00:00
00000145498,000053259,9E540ADF364CDF9C47BEEA41F9E63364,subrent,0,0,8,8,8,8,0,0,2026-01-29 08:45:03
00000145539,000019216,AD6EAE8138A9F6FD481268D86F6AEA7E,subrent,0,0,15,15,15,15,0,0,2026-02-10 10:51:27
00000145646,000012535,966A04BF18E037C84E4B87579A2FB206,subrent,0,0,12,12,12,12,0,0,2026-02-13 07:29:43
00000145647,000029541,970FBA8FB0F25C284D060EA946F31E8E,subrent,0,0,12,12,12,12,0,0,2026-02-13 10:09:46
00000145665,000007502,8663E2D44C55F3D34E91ACE0B72D9AC2,subrent,0,0,1,1,1,1,0,0,2026-01-20 16:42:41
00000145824,000029830,AFEDFE62B5F24ADE47D185DE62438157,subrent,0,0,15,15,15,15,0,0,2026-02-20 10:16:24
00000146221,000023964,BDC49563FD24B2E84F4B83334AF60FEE,subrent,0,0,15,15,15,15,0,0,2026-02-24 09:00:53
00000146410,000058359,9A24829EA621244F43AA2FE57ADCCE87,subrent,0,0,12,12,12,12,0,0,2026-03-05 00:00:00
00000146427,000025666,A847950225FB2F9C43D790B7D5A18578,subrent,0,0,12,12,12,12,0,0,2026-03-07 00:00:00
00000146512,000024568,81CB63ED3C3B9D6F4FA2CC1DDCD9522D,subrent,0,0,12,12,12,12,0,0,2026-03-06 00:00:00
00000146540,000028874,8FB4BA2C15621B2B4474ACBEE0841D00,subrent,0,0,12,12,12,12,0,0,2026-03-02 09:09:44
00000146633,000013059,A7246DB79D3E059D4759DE4FD2353FDE,subrent,0,0,12,12,12,12,0,0,2026-03-04 09:21:25
00000146636,000037760,B3334A83C03F26054B361A23E12984D5,subrent,0,0,12,12,12,12,0,0,2026-03-06 09:47:01
00000146637,000028600,B62324AE00A843EA4124414298DEBD48,subrent,0,0,8,8,8,8,0,0,2026-02-24 10:45:00
00000146650,000004751,B6C32C4AA446B8744B36ED4E503AE7F7,subrent,0,0,8,8,8,8,0,0,2026-03-02 17:26:18
00000146722,000019216,A33C89AFC66913434E3EC43844014C59,subrent,0,0,15,15,15,15,0,0,2026-03-11 00:00:00
00000146743,000053259,90D21ED7888B5A954D443FA382CE1237,subrent,0,0,15,15,15,15,0,0,2026-03-10 08:55:07
00000146888,000012535,A9C7CA401A086E6640716BE37AA09F92,subrent,0,0,12,12,12,12,0,0,2026-03-13 07:25:47
00000146889,000029541,9F7B65D5559FAADC4DF2089B7AA17C9E,subrent,0,0,12,12,12,12,0,0,2026-03-10 09:07:31
00000147028,000014230,A45ADBD14AB8012B4435DC31CB7E7CC0,cycle,0,0,12,12,12,12,0,0,2026-06-16 09:00:00
00000147139,000036376,BFBBC17EE66F252C4CE2C3F184CABE01,subrent,0,0,12,12,12,12,0,0,2026-03-17 09:19:46
00000147203,000029830,95354F2ECD29E92D43B5207FA45B11E8,subrent,0,0,15,15,15,15,0,0,2026-03-20 09:59:33
00000147212,000061310,83C34D5BCC1639684D590937308F2DE9,cycle,0,0,12,12,12,12,0,0,2026-06-04 09:00:00
00000147432,000023964,AE1756F88598B59E49DD799FCEF0D200,subrent,0,0,15,15,15,15,0,0,2026-03-28 00:00:00
00000147528,000028600,89365F1B57A7D2A147481835C17A01E6,subrent,0,0,12,12,12,12,0,0,2026-03-25 15:41:50
00000147615,000025666,8FE67D156C552C0E4A140AD7981D85B9,subrent,0,0,12,12,12,12,0,0,2026-04-07 00:00:00
00000147634,000004751,AFF53CE478D335DB4BD809AEEC8E6984,subrent,0,0,12,12,12,12,0,0,2026-04-01 17:14:56
00000147662,000059097,9BBEB86E4656FC2A438DA042A7C5F069,subrent,0,0,12,12,12,12,0,0,2026-04-01 17:55:37
00000147669,000058359,9F168DBA88DDCAB64085C88627E22176,subrent,0,0,12,12,12,12,0,0,2026-04-03 09:14:37
00000147715,000024568,A8ECF8A504E219564BC5299943BB8A89,subrent,0,0,12,12,12,12,0,0,2026-04-06 00:00:00
00000147786,000058800,971C673FF29066AA40B331D5F0DE5A00,cycle,3,3,12,12,9,9,0,0,2026-09-05 10:00:00
00000147787,000058799,83E669D3D2AC95564CB5C38EB9DE38FC,cycle,2,2,12,12,10,10,0,0,2026-09-05 10:00:00
00000147841,000028874,98CC597B6C2763AB4E8DFC85676A81A3,subrent,0,0,12,12,12,12,0,0,2026-04-06 09:03:11
00000147920,000013059,B02A6378D26B32BE4C9DA56C0F89778E,subrent,0,0,8,8,8,8,0,0,2026-04-06 09:16:52
00000147923,000037760,9C4E050F747A67EA4A47F4CC7C7E868B,subrent,0,0,12,12,12,12,0,0,2026-04-03 09:55:01
00000147938,000019216,A0D39C20F98D667D45AB8BB8295F40C4,subrent,0,0,15,15,15,15,0,0,2026-04-11 00:00:00
00000147945,000053259,BF9D00CAE51E2E124DCF2BDABBCAEF74,subrent,0,0,15,15,15,15,0,0,2026-04-11 00:00:00
00000148146,000012535,9C431C361AA831C344D899385D88F236,subrent,0,0,8,8,8,8,0,0,2026-04-01 07:28:53
00000148147,000029541,99DCDCF95E3BAA0F4CB7C7C39897BB4F,subrent,0,0,12,12,12,12,0,0,2026-04-10 09:10:14
00000148255,000036376,8B8CBD7794D08E0944F4C9DC0EEF4BBD,subrent,0,0,12,12,12,12,0,0,2026-04-16 08:50:14
00000148369,000029830,954079125A8507E64DE4E58CEE01DB70,subrent,0,0,15,15,15,15,0,0,2026-04-18 10:28:11
00000148713,000028600,83D08CAE22217B6D4AEA292BEB85FDEA,subrent,0,0,8,8,8,8,0,0,2026-04-15 09:54:11
00000148770,000023964,8B340168D528609E4ADECC76E54221C5,subrent,0,0,12,12,12,12,0,0,2026-04-28 09:22:48
00000148831,000012535,8B532A47F0899FF145A4D7DD852844D4,subrent,0,0,8,8,8,8,0,0,2026-04-27 07:26:55
00000148848,000025666,B620C69B4D8F07D9414FC2864DB9A57D,subrent,0,0,15,15,15,15,0,0,2026-05-07 00:00:00
00000148880,000030955,B00E41B961CFD7674337B91FF98425A4,subrent,0,0,8,8,8,8,0,0,2026-04-13 10:23:13
00000148933,000004751,B9B21462A9804B9D4AE6925F8167F235,subrent,0,0,12,12,12,12,0,0,2026-05-04 17:05:31
00000148956,000059097,8832D4176721ED72488BB8AA25F39A19,subrent,0,0,12,12,12,12,0,0,2026-05-06 00:00:00
00000148989,000058359,8A07D433853343A54E7685EE9D79EF6E,subrent,0,0,8,8,8,8,0,0,2026-04-30 17:51:59
00000149013,000028874,893EA66F5E64A09D41CFCD9FDA95DF82,subrent,0,0,8,8,8,8,0,0,2026-04-23 09:11:09
00000149015,000013059,AAC2A82E124299BA474375FF737309C2,subrent,0,0,12,12,12,12,0,0,2026-05-06 12:55:35
00000149018,000037760,87ED01292D6C54964B2DCA9E91AE7D6F,subrent,0,0,12,12,12,12,0,0,2026-05-06 09:53:28
00000149159,000029541,B3FDA52A4889E7754D526E953B30A747,subrent,0,0,8,8,8,8,0,0,2026-05-06 09:07:00
00000149170,000024568,A35F2DE88A5915AD44AA2F135EF38021,subrent,0,0,12,12,12,12,0,0,2026-05-08 09:39:47
00000149172,000019216,BA7565CFEB83AF0E4471F042AFF72E7C,subrent,0,0,15,15,15,15,0,0,2026-05-13 00:00:00
00000149323,000053259,B0D5D3C5B6A8D3944A1015644ED0704D,subrent,0,0,15,15,15,15,0,0,2026-05-09 09:58:31
00000149367,000036376,BB11CDDF933AE50746E87AD465E51F57,subrent,0,0,8,8,8,8,0,0,2026-05-05 09:04:54
00000149441,000029830,BFA8669712D7089745E038D2A6972FB2,subrent,0,0,15,15,15,15,0,0,2026-05-20 10:42:37
00000149628,000028874,B98BC0B9DF2A9D93404DE56464B30CA2,subrent,0,0,12,12,12,12,0,0,2026-05-22 09:34:59
00000149630,000028600,B1A1667E0AF048D249D3906FA0032563,subrent,0,0,12,12,12,12,0,0,2026-05-22 16:00:23
00000149696,000023964,B3B0D3059901D8B041EF329120ADD754,subrent,0,0,15,15,15,15,0,0,2026-05-29 00:00:00
00000149697,000012535,AEAE3AAE774D6C904F5AA9B727FF306E,subrent,0,0,8,8,8,8,0,0,2026-05-29 00:00:00
00000149921,000058359,AAE19A5D5C403A5942CDEC9353424E9C,subrent,0,0,8,8,8,8,0,0,2026-05-28 17:50:26
00000149952,000004751,BDFD9645B0A690C846DAFF4B56C276CF,subrent,0,0,8,8,8,8,0,0,2026-05-27 17:22:54
00000149980,000036376,A355615E6781E5A84FC4BCD313B6A8E5,subrent,0,0,8,8,8,8,0,0,2026-06-02 10:42:16
00000150029,000025666,8606EF218EDE6D1E445313940360C120,subrent,0,0,15,15,15,15,0,0,2026-06-08 00:00:00
00000150031,000037760,AC922CC851BC28564B237E32C9F35D20,subrent,0,0,12,12,12,12,0,0,2026-06-03 09:53:37
00000150039,000029541,967173F436AF3106401F524FD5F76C66,subrent,0,0,12,12,12,12,0,0,2026-06-08 00:00:00
00000150128,000024080,90B8EFB79B58D9144FD5253D48BF227F,subrent,0,0,12,12,12,12,0,0,2026-06-05 10:31:23
00000150143,000019216,811BE7703E7C908E46CF900DCAAB5B8C,subrent,0,0,15,15,15,15,0,0,2026-06-12 00:00:00
00000150231,000024568,B1CB8210224CD2F24E8CCBA2C1A567D6,subrent,0,0,8,8,8,8,0,0,2026-05-29 09:56:53
00000150612,000029830,B472DC0D58C0AC6D42532C2FA505F7E4,subrent,0,0,15,15,15,15,0,0,2026-06-24 00:00:00
00000150640,000028600,8C4307E6473D1DF44AC9210476E3FE21,subrent,0,0,8,8,8,8,0,0,2026-06-15 15:27:55
00000150707,000059097,BB57C021046D9F5F4269B14CCEB58720,subrent,0,0,8,8,8,8,0,0,2026-06-19 12:18:52
00000150816,000028874,BEFAD2F7277C350F49FE3A3B3F39EFCA,subrent,0,0,12,12,12,12,0,0,2026-06-22 09:03:46
00000150874,000012535,8EEE7EFFF162B2E64C5A3F6B667FBAC3,subrent,0,0,12,12,12,12,0,0,2026-06-24 07:40:44
